LotFrontage,LotArea,Street,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,YrSold,SimplOverallQual,SimplOverallCond,SimplPoolQC,SimplGarageCond,SimplGarageQual,SimplFireplaceQu,SimplFunctional,SimplKitchenQual,SimplHeatingQC,SimplBsmtFinType1,SimplBsmtFinType2,SimplBsmtCond,SimplBsmtQual,SimplExterCond,SimplExterQual,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,PoolScore,SimplOverallGrade,SimplExterGrade,SimplPoolScore,SimplGarageScore,SimplFireplaceScore,SimplKitchenScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,HasMasVnr,BoughtOffPlan,MSSubClass_SC120,MSSubClass_SC160,MSSubClass_SC180,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC40,MSSubClass_SC45,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC75,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_1,Alley_2,Alley_None,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,GarageFinish_Fin,GarageFinish_No,GarageFinish_RFn,GarageFinish_Unf,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_No,MiscFeature_Gar2,MiscFeature_No,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_Apr,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
100,9.392745259,1.098612289,1.609437912,1.609437912,1.386294361,5,2.079441542,7.5750717,7.603897969,0,1.386294361,1.386294361,1.386294361,1.386294361,0,6,4.976733742,1.791759469,6.411818268,5.153291594,6.829793738,1.791759469,7.023758955,0,0,7.023758955,0.693147181,0,1,0,2,0.693147181,4,1.945910149,2.197224577,0,0,7.5750717,2,528,1.386294361,1.386294361,1.098612289,0,3.610917913,0,0,0,0,0,0,2008,2,1.386294361,0,0.693147181,0.693147181,0,1.609437912,2,1.098612289,1.098612289,1.098612289,0.693147181,1,0.693147181,0.693147181,35,2.302585093,2.302585093,1.609437912,0,1584,0,6,0.693147181,0,6.270988432,0,2,2,7.624130586,7.023758955,3.610917913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,8.87542692,1.098612289,1.609437912,1.609437912,1.386294361,6,1.791759469,7.596894438,7.596894438,4.48863637,1.386294361,1.386294361,1.609437912,1.386294361,0,6,7.090909822,0.693147181,0,4.369447852,7.153833802,1.609437912,7.166265974,0,0,7.166265974,0.693147181,0,2,0,3,0.693147181,4,1.945910149,2.197224577,0,0,7.596894438,2,496,1.386294361,1.386294361,1.098612289,4.727387819,3.951243719,0,0,0,0,0,0,2008,2,1.098612289,0,0.693147181,0.693147181,0,1.609437912,2,1.098612289,1.098612289,0.693147181,0.693147181,2,0.693147181,0.693147181,30,2.302585093,2.302585093,1.609437912,0,1488,0,4,0.693147181,0,6.208590026,0,2,3,7.852827812,7.166265974,3.951243719,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
100,9.770013301,1.098612289,1.609437912,1.609437912,1.386294361,7,2.197224577,7.580699752,7.602401336,0,1.609437912,1.609437912,1.609437912,1.386294361,1.098612289,6,7.249215057,0.693147181,0,6.208590026,7.551186867,1.386294361,7.551186867,0,0,7.551186867,0.693147181,0,2,0,3,0.693147181,5,2.079441542,2.197224577,1.098612289,3,7.580699752,2,567,1.386294361,1.386294361,1.098612289,0,5.33753808,5.093750201,0,0,0,0,0,2010,3,1.386294361,0,0.693147181,0.693147181,1,1.609437912,2,0.693147181,1.098612289,0.693147181,0.693147181,2,1.098612289,1.098612289,56,2.302585093,2.833213344,1.791759469,1.945910149,1701,0,9,1.609437912,0,6.342121419,1.098612289,2,3,8.24407127,7.551186867,5.913503006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
68,9.084210095,1.098612289,1.609437912,1.609437912,1.386294361,7,1.791759469,7.603897969,7.604894481,4.394449155,1.609437912,1.386294361,1.609437912,1.386294361,0,6,6.830874235,0.693147181,0,5.857933154,7.150701458,1.791759469,7.150701458,0,0,7.150701458,0.693147181,0,2,0,3,0.693147181,4,1.945910149,2.197224577,0,0,7.603897969,2,508,1.386294361,1.386294361,1.098612289,5.579729826,4.59511985,0,0,0,0,0,0,2007,3,1.098612289,0,0.693147181,0.693147181,0,1.609437912,2,1.098612289,1.098612289,0.693147181,0.693147181,2,0.693147181,1.098612289,35,2.302585093,2.564949357,1.609437912,0,1524,0,6,1.098612289,0,6.232448017,0,2,3,7.843456404,7.150701458,4.59511985,1,0.693147181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,9.166701915,1.098612289,1.386294361,1.609437912,1.386294361,8,1.791759469,7.596392304,7.596392304,5.82008293,1.609437912,1.386294361,1.791759469,1.386294361,0,6,6.180016654,0.693147181,0,6.879355804,7.282073658,1.791759469,7.282073658,7.213768308,0,7.941295571,0,0,2,0.693147181,4,0.693147181,4,2.302585093,2.197224577,0.693147181,5,7.596392304,2,750,1.609437912,1.609437912,1.098612289,6.216606101,0,0,0,0,0,0,0,2007,3,1.098612289,0,1.098612289,1.098612289,2,1.609437912,2,1.098612289,1.098612289,0.693147181,0.693147181,2,0.693147181,1.098612289,40,2.833213344,2.564949357,1.609437912,1.791759469,3000,0,6,1.098612289,0,7.313886832,1.098612289,2,2.5,8.357962966,7.941295571,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
108,9.600691842,1.098612289,1.386294361,1.609437912,1.386294361,9,1.791759469,7.60090246,7.60090246,5.111987788,1.609437912,1.386294361,1.609437912,1.386294361,0,1,0,0.693147181,0,7.239932591,7.239932591,1.791759469,7.260522598,7.071573364,0,7.863266724,0,0,2,0.693147181,4,0.693147181,4,2.397895273,2.197224577,0.693147181,3,7.60090246,3,779,1.386294361,1.386294361,1.098612289,6.50578406,3.433987204,0,0,0,0,0,0,2010,3,1.098612289,0,0.693147181,0.693147181,1,1.609437912,2,1.098612289,0.693147181,0.693147181,0.693147181,2,0.693147181,1.098612289,45,2.302585093,2.564949357,1.609437912,1.386294361,2337,0,6,1.098612289,0,6.65929392,0.693147181,2,2.5,8.292298107,7.863266724,3.433987204,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,9.01079127,1.098612289,1.609437912,1.609437912,1.386294361,4,1.945910149,7.578145472,7.578145472,0,1.386294361,1.386294361,1.386294361,1.386294361,0,3,6.597145702,0.693147181,0,5.379897354,6.855408799,1.791759469,6.855408799,0,0,6.855408799,0.693147181,0,1,0,3,0.693147181,3,1.791759469,2.197224577,0.693147181,3,7.579167967,1,280,1.386294361,1.386294361,1.098612289,0,3.610917913,0,0,0,0,0,0,2007,2,1.098612289,0,0.693147181,0.693147181,1,1.609437912,1,1.098612289,0.693147181,0.693147181,0.693147181,1,0.693147181,0.693147181,24,2.302585093,2.302585093,1.386294361,1.386294361,840,0,4,0.693147181,0,5.638354669,0.693147181,1,2,7.54802897,6.855408799,3.610917913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
85,9.312535884,1.098612289,1.609437912,1.609437912,1.386294361,6,1.791759469,7.585788822,7.585788822,0,1.386294361,1.386294361,1.098612289,1.386294361,0.693147181,5,6.216606101,1.098612289,5.624017506,5.176149733,6.859614904,1.386294361,6.996681488,6.928537818,0,7.655864018,0,0,2,0.693147181,4,0.693147181,3,2.302585093,2.197224577,1.098612289,4,7.585788822,2,576,1.386294361,1.386294361,1.098612289,5.638354669,0,0,0,0,0,0,0,2008,2,1.098612289,0,0.693147181,0.693147181,2,1.609437912,1,0.693147181,1.098612289,0.693147181,0.693147181,1,0.693147181,0.693147181,30,2.302585093,2.302585093,1.386294361,2.197224577,1728,0,4,0.693147181,0,6.357842267,1.609437912,1,2.5,8.027802848,7.655864018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
61,9.232786561,1.098612289,1.386294361,1.609437912,1.386294361,8,1.791759469,7.605392365,7.605392365,5.602118821,1.609437912,1.386294361,1.791759469,1.386294361,1.386294361,1,0,0.693147181,0,7.392031568,7.392031568,1.791759469,7.396948603,0,0,7.396948603,0.693147181,0,2,0,3,0.693147181,5,2.197224577,2.197224577,0.693147181,4,7.605392365,3,860,1.386294361,1.386294361,1.098612289,5.153291594,3.761200116,0,0,0,0,0,0,2009,3,1.098612289,0,0.693147181,0.693147181,2,1.609437912,2,1.098612289,0.693147181,0.693147181,0.693147181,2,0.693147181,1.098612289,40,2.302585093,2.564949357,1.791759469,1.609437912,2580,0,6,1.098612289,0,6.758094504,1.098612289,2,3,8.087332926,7.396948603,3.761200116,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
47,8.350193651,1.098612289,1.609437912,1.609437912,1.386294361,7,1.791759469,7.604396349,7.604894481,0,1.609437912,1.386294361,1.791759469,1.609437912,0,1,0,0.693147181,0,7.210079628,7.210079628,1.791759469,7.210079628,0,0,7.210079628,0,0,2,0,2,0.693147181,4,1.791759469,2.197224577,0.693147181,4,7.604396349,2,466,1.386294361,1.386294361,1.098612289,0,5.488937726,0,0,0,0,0,0,2007,3,1.098612289,0,0.693147181,0.693147181,2,1.609437912,2,1.098612289,0.693147181,0.693147181,1.098612289,2,0.693147181,1.098612289,35,2.302585093,2.564949357,1.609437912,1.609437912,1398,0,6,1.098612289,0,6.146329258,1.098612289,2,2,7.902857191,7.210079628,5.488937726,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,9.601165503,1.098612289,1.098612289,1.609437912,1.386294361,8,1.791759469,7.60190196,7.602401336,5.187385806,1.609437912,1.386294361,1.609437912,1.386294361,1.386294361,1,0,0.693147181,0,7.469654173,7.469654173,1.791759469,7.488852956,0,0,7.488852956,0,0,2,0,3,0.693147181,4,2.079441542,2.197224577,0.693147181,3,7.60190196,3,748,1.386294361,1.386294361,1.098612289,5.293304825,5.017279837,0,0,0,0,0,0,2006,3,1.098612289,0,0.693147181,0.693147181,1,1.609437912,2,1.098612289,0.693147181,0.693147181,0.693147181,2,0.693147181,1.098612289,40,2.302585093,2.564949357,1.609437912,1.386294361,2244,0,6,1.098612289,0,6.618738984,0.693147181,2,2,8.172164452,7.488852956,5.017279837,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
75,9.231710398,1.098612289,1.609437912,1.609437912,1.386294361,4,1.791759469,7.578145472,7.578145472,4.890349128,1.386294361,1.386294361,1.386294361,1.386294361,0,5,6.200509174,0.693147181,0,5.92157842,6.762729507,1.791759469,6.855408799,0,0,6.855408799,0,0,1,0,3,0.693147181,3,1.791759469,2.197224577,0,0,7.578145472,1,248,1.386294361,1.386294361,1.098612289,0,0,0,0,0,0,0,0,2007,2,1.098612289,0,0.693147181,0.693147181,0,1.609437912,1,1.098612289,1.098612289,0.693147181,0.693147181,1,0.693147181,0.693147181,20,2.302585093,2.302585093,1.386294361,0,744,0,4,0.693147181,0,5.517452896,0,1,1,7.502738211,6.855408799,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
70,9.036106025,1.098612289,1.609437912,1.609437912,1.386294361,6,1.386294361,7.579678823,7.579678823,0,1.386294361,1.386294361,1.386294361,1.386294361,0,5,5.247024072,1.386294361,6.495265556,6.444131257,7.299121463,1.609437912,7.299121463,0,0,7.299121463,0.693147181,0,1,0.693147181,3,0.693147181,3,1.945910149,2.197224577,1.098612289,4,7.579678823,2,442,1.386294361,1.386294361,1.098612289,4.744932128,0,0,0,5.379897354,0,0,0,2009,2,0.693147181,0,0.693147181,0.693147181,2,1.609437912,1,1.098612289,1.098612289,0.693147181,0.693147181,1,0.693147181,0.693147181,18,2.302585093,2.302585093,1.386294361,2.197224577,1326,0,2,0.693147181,0,6.09356977,1.609437912,1,2.5,7.99193052,7.299121463,5.379897354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,8.799058379,1.098612289,1.386294361,1.609437912,1.386294361,3,1.945910149,7.575584652,7.576097341,0,1.386294361,1.386294361,0,0,0,0,0,0,0,0,0,1.386294361,6.580639137,0,0,6.580639137,0,0,1,0,2,0.693147181,3,1.609437912,2.197224577,0,0,7.578656851,1,287,1.386294361,1.098612289,1.098612289,0,0,0,0,0,0,0,0,2008,1,1.098612289,0,0.693147181,0.693147181,0,1.609437912,1,0.693147181,0,0,0,0,0.693147181,0.693147181,18,1.945910149,2.302585093,1.386294361,0,861,0,2,0.693147181,0,5.66296048,0,1,1,6.580639137,6.580639137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
